name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
St. Francis Old Vines Zinfandel 2021,United States,19.99,3.9,images/St_Francis_Old_Vines_Zinfandel_2021.png,images/bottle_St_Francis_Old_Vines_Zinfandel_2021.png,Sonoma County,St. Francis,"oak, red fruit, black fruit, spices, non oak, earth, dried fruit, microbio, vegetal, tree fruit, floral, citrus fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Château Thivin Brouilly Reverdon 2022,France,29.99,4,images/Chteau_Thivin_Brouilly_Reverdon_2022.png,images/bottle_Chteau_Thivin_Brouilly_Reverdon_2022.png,Brouilly,Château Thivin,"red fruit, earth, black fruit, oak, spices, microbio, non oak, dried fruit, floral, vegetal, citrus fruit, tree fruit, tropical fruit","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Hartford Court Fanucchi-Wood Road Vineyard Old Vine Zinfandel 2023,United States,65,4.3,images/Hartford_Court_Fanucchi_Wood_Road_Vineyard_Old_Vin.png,images/bottle_Hartford_Court_Fanucchi_Wood_Road_Vineyard_.png,Russian River Valley,Hartford Court,"black fruit, oak, spices, earth, red fruit, non oak, dried fruit, tree fruit, citrus fruit, floral, vegetal, microbio","Beef, Lamb, Poultry",Zinfandel
Chloe Pinot Grigio 2023,Italy,11.99,3.7,images/Chloe_Pinot_Grigio_2023.png,images/bottle_Chloe_Pinot_Grigio_2023.png,Valdadige,Chloe,"citrus fruit, tree fruit, earth, floral, microbio, oak, tropical fruit, vegetal, non oak, spices, black fruit, red fruit","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Maddalena Wines Pinot Grigio 2023,United States,14.95,3.7,images/Maddalena_Wines_Pinot_Grigio_2023.png,images/bottle_Maddalena_Wines_Pinot_Grigio_2023.png,Monterey,Maddalena Wines,"tree fruit, citrus fruit, oak, microbio, earth","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
Hartford Court Jolene's Vineyard Old Vine Zinfandel 2022,United States,65,4.2,images/Hartford_Court_Jolenes_Vineyard_Old_Vine_Zinfandel.png,images/bottle_Hartford_Court_Jolenes_Vineyard_Old_Vine_Zi.png,Russian River Valley,Hartford Court,"black fruit, red fruit, oak, non oak, dried fruit, earth, spices, vegetal, microbio, citrus fruit, floral","Beef, Lamb, Poultry",Zinfandel
Gaierhof Pinot Grigio 2023,Italy,15.99,3.5,images/Gaierhof_Pinot_Grigio_2023.png,images/bottle_Gaierhof_Pinot_Grigio_2023.png,Trentino,Gaierhof,"tree fruit, earth, microbio, spices, floral, citrus fruit, vegetal, non oak, oak","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Joseph Swan Vineyards Bastoni Vineyards Zinfandel 1983,United States,498,4,images/Joseph_Swan_Vineyards_Bastoni_Vineyards_Zinfandel_.png,images/bottle_Joseph_Swan_Vineyards_Bastoni_Vineyards_Zin.png,Sonoma County,Joseph Swan Vineyards,"red fruit, black fruit, oak, earth, spices, dried fruit, non oak, vegetal, microbio","Beef, Lamb, Poultry",Zinfandel
Bella Vineyards Special Release Late Harvest Zinfandel 2024,United States,35,4.2,images/Bella_Vineyards_Special_Release_Late_Harvest_Zinfa.jpg,,Alexander Valley,Bella Vineyards,"oak, black fruit, dried fruit, red fruit, earth, microbio, non oak, spices, tropical fruit, tree fruit, floral, vegetal","Sweet desserts, Mild and soft cheese, Fruity desserts, Blue cheese",
Pedroncelli Mother Clone Zinfandel 2022,United States,16,4,images/Pedroncelli_Mother_Clone_Zinfandel_2022.png,images/bottle_Pedroncelli_Mother_Clone_Zinfandel_2022.png,Dry Creek Valley,Pedroncelli,"black fruit, oak, spices, non oak, red fruit, earth, dried fruit, microbio, vegetal, floral, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Albert Boxler Pinot Gris Alsace Grand Cru 'Sommerberg' 2015,France,79.99,4.2,images/Albert_Boxler_Pinot_Gris_Alsace_Grand_Cru_Sommerbe.png,images/bottle_Albert_Boxler_Pinot_Gris_Alsace_Grand_Cru_S.png,Alsace Grand Cru 'Sommerberg',Albert Boxler,"earth, tree fruit, citrus fruit, spices, tropical fruit, floral, dried fruit, microbio, non oak, oak, red fruit","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
Puccioni Old Vine  Zinfandel 2022,United States,39,4,images/Puccioni_Old_Vine_Zinfandel_2022.jpg,,Dry Creek Valley,Puccioni,"black fruit, oak, non oak, red fruit, spices, earth, microbio, vegetal, dried fruit, citrus fruit, floral","Beef, Lamb, Poultry",Zinfandel
Clendenen Family Vineyards Bien Nacido Estate Plantings Petit Verdot 2017,United States,45.99,4,images/Clendenen_Family_Vineyards_Bien_Nacido_Estate_Plan.png,images/bottle_Clendenen_Family_Vineyards_Bien_Nacido_Esta.png,Santa Maria Valley,Clendenen Family Vineyards,"earth, oak, red fruit, black fruit, spices, non oak, vegetal, dried fruit, tropical fruit, citrus fruit, floral",,
Château Fuissé Domaine de la Conseillère Juliénas 2020,France,30,3.8,images/Chteau_Fuiss_Domaine_de_la_Conseillre_Julinas_2020.png,images/bottle_Chteau_Fuiss_Domaine_de_la_Conseillre_Julin.png,Juliénas,Château Fuissé,"red fruit, black fruit, earth, non oak, oak, spices, microbio, dried fruit, tree fruit, vegetal","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Robert Biale Vineyards Grande Vineyard Zinfandel 2022,United States,62,4.1,images/Robert_Biale_Vineyards_Grande_Vineyard_Zinfandel_2.png,images/bottle_Robert_Biale_Vineyards_Grande_Vineyard_Zinf.png,Napa Valley,Robert Biale Vineyards,"black fruit, red fruit, oak, spices, non oak, earth, dried fruit, citrus fruit, floral","Beef, Lamb, Poultry",Zinfandel
Ridge Vineyards Sonoma Station Zinfandel 2000,United States,165,4.1,images/Ridge_Vineyards_Sonoma_Station_Zinfandel_2000.jpg,,California,Ridge Vineyards,"spices, black fruit, red fruit, oak, earth, non oak, dried fruit, floral, microbio","Beef, Lamb, Poultry",Zinfandel
B Cellars Zinfandel 2021,United States,80,4.4,images/B_Cellars_Zinfandel_2021.jpg,,Dry Creek Valley,B Cellars,"black fruit, oak, spices, red fruit, non oak, earth, microbio","Beef, Lamb, Poultry",Zinfandel
Spring Valley Vineyard Sharilee Petit Verdot 2021,United States,65,4.2,images/Spring_Valley_Vineyard_Sharilee_Petit_Verdot_2021.png,images/bottle_Spring_Valley_Vineyard_Sharilee_Petit_Verdo.png,Walla Walla Valley,Spring Valley Vineyard,"black fruit, oak, earth, non oak, spices, red fruit, floral, dried fruit, citrus fruit, microbio, tropical fruit, vegetal",,
Kris Pinot Grigio 2022,Italy,12.99,3.7,images/Kris_Pinot_Grigio_2022.png,images/bottle_Kris_Pinot_Grigio_2022.png,delle Venezie,Kris,"citrus fruit, tree fruit, earth, microbio, oak, vegetal, non oak, tropical fruit, floral, spices, black fruit","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Terlato Pinot Grigio 2022,Italy,19.99,4,images/Terlato_Pinot_Grigio_2022.png,images/bottle_Terlato_Pinot_Grigio_2022.png,Colli Orientali del Friuli,Terlato,"tree fruit, citrus fruit, earth, microbio, oak, vegetal, tropical fruit, non oak, spices, floral, red fruit, dried fruit, black fruit","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Gooseneck Vineyards Pinot Grigio 2022,Italy,14.99,3.7,images/Gooseneck_Vineyards_Pinot_Grigio_2022.png,images/bottle_Gooseneck_Vineyards_Pinot_Grigio_2022.png,Veneto,Gooseneck Vineyards,"citrus fruit, tree fruit, vegetal, spices, earth, tropical fruit, microbio, oak","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Barone Fini Pinot Grigio Alto Adige 2024,Italy,21.99,3.9,images/Barone_Fini_Pinot_Grigio_Alto_Adige_2024.png,images/bottle_Barone_Fini_Pinot_Grigio_Alto_Adige_2024.png,Südtirol - Alto Adige,Barone Fini,"citrus fruit, tree fruit, earth, vegetal, microbio, tropical fruit, oak, spices, floral","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Foradori Fuoripista Pinot Grigio 2022,Italy,54.99,4.1,images/Foradori_Fuoripista_Pinot_Grigio_2022.png,images/bottle_Foradori_Fuoripista_Pinot_Grigio_2022.png,Vigneti delle Dolomiti,Foradori,"citrus fruit, red fruit, tree fruit, earth, oak, non oak, spices, floral, vegetal, microbio, tropical fruit, black fruit","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Sheldrake Point Pinot Gris 2023,United States,18.99,3.6,images/Sheldrake_Point_Pinot_Gris_2023.png,images/bottle_Sheldrake_Point_Pinot_Gris_2023.png,Finger Lakes,Sheldrake Point,"tree fruit, earth, citrus fruit, tropical fruit, vegetal, microbio, oak, non oak, floral",,
Turley Old Vines Zinfandel 2022,United States,31,4.1,images/Turley_Old_Vines_Zinfandel_2022.png,images/bottle_Turley_Old_Vines_Zinfandel_2022.png,California,Turley,"black fruit, oak, red fruit, spices, non oak, earth, dried fruit, microbio, floral, vegetal, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Frog's Leap Zinfandel 2021,United States,39.99,4,images/Frogs_Leap_Zinfandel_2021.png,images/bottle_Frogs_Leap_Zinfandel_2021.png,Napa Valley,Frog's Leap,"oak, red fruit, black fruit, non oak, spices, earth, dried fruit, microbio, vegetal, floral, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Marietta Román (Estate Grown) Zinfandel 2021,United States,21.99,4.1,images/Marietta_Romn_Estate_Grown_Zinfandel_2021.png,images/bottle_Marietta_Romn_Estate_Grown_Zinfandel_2021.png,Sonoma County,Marietta,"black fruit, oak, red fruit, non oak, earth, spices, dried fruit, vegetal, floral, tree fruit, citrus fruit, microbio, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Donkey & Goat Ramato Pinot Gris 2024,United States,35.99,3.9,images/Donkey_Goat_Ramato_Pinot_Gris_2024.png,images/bottle_Donkey_Goat_Ramato_Pinot_Gris_2024.png,Anderson Valley,Donkey & Goat,"tree fruit, citrus fruit, earth, red fruit, tropical fruit, floral, microbio, non oak, oak, spices, vegetal, black fruit, dried fruit","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
Robert Biale Vineyards Bedrock Vineyard Zinfandel 2023,United States,68,4.4,images/Robert_Biale_Vineyards_Bedrock_Vineyard_Zinfandel_.png,images/bottle_Robert_Biale_Vineyards_Bedrock_Vineyard_Zin.png,Sonoma County,Robert Biale Vineyards,"red fruit, spices, earth, oak, black fruit, non oak","Beef, Lamb, Poultry",Zinfandel
Domaine Weinbach Clos des Capucins Pinot Gris Alsace Altenbourg 2022,France,56.99,4.2,images/Domaine_Weinbach_Clos_des_Capucins_Pinot_Gris_Alsa.png,images/bottle_Domaine_Weinbach_Clos_des_Capucins_Pinot_Gr.png,Alsace,Domaine Weinbach,"earth, tropical fruit, citrus fruit, dried fruit, non oak, oak, tree fruit, spices, vegetal, microbio","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
Ledson Howell Mountain Zinfandel 2021,United States,72,4.2,images/Ledson_Howell_Mountain_Zinfandel_2021.png,images/bottle_Ledson_Howell_Mountain_Zinfandel_2021.png,Howell Mountain,Ledson,"earth, oak, red fruit, non oak, black fruit, dried fruit, spices, vegetal","Beef, Lamb, Poultry",Zinfandel
Chateau Ste. Michelle Pinot Gris 2022,United States,10.99,3.7,images/Chateau_Ste_Michelle_Pinot_Gris_2022.png,images/bottle_Chateau_Ste_Michelle_Pinot_Gris_2022.png,Columbia Valley,Chateau Ste. Michelle,"tree fruit, citrus fruit, earth, oak, microbio, tropical fruit, vegetal, spices, non oak, floral, red fruit, black fruit, dried fruit","Shellfish, Poultry, Lean fish, Mild and soft cheese",Pinot Gris
Paradise Springs Petit Verdot 2021,United States,55,3.9,images/Paradise_Springs_Petit_Verdot_2021.jpg,,Virginia,Paradise Springs,"black fruit, red fruit, earth, oak, non oak, spices, vegetal","Beef, Veal, Game (deer, venison), Vegetarian, Mushrooms",
"Turley Moore ""Earthquake"" Vineyard Zinfandel 1996",United States,118,4.2,images/Turley_Moore_Earthquake_Vineyard_Zinfandel_1996.png,images/bottle_Turley_Moore_Earthquake_Vineyard_Zinfandel_.png,Napa Valley,Turley,"black fruit, spices, oak, earth, red fruit, non oak, dried fruit, citrus fruit, microbio, tree fruit, floral, vegetal","Beef, Lamb, Poultry",Zinfandel
Turley Tofanelli Vineyard Zinfandel 1996,United States,165,4.2,images/Turley_Tofanelli_Vineyard_Zinfandel_1996.png,images/bottle_Turley_Tofanelli_Vineyard_Zinfandel_1996.png,Napa Valley,Turley,"black fruit, red fruit, earth, dried fruit, spices, non oak, oak, floral, microbio","Beef, Lamb, Poultry",Zinfandel
Grégoire Hoppenot Fleurie Indigène 2023,France,29.99,3.8,images/Grgoire_Hoppenot_Fleurie_Indigne_2023.jpg,,Fleurie,Grégoire Hoppenot,"red fruit, non oak, oak, earth, spices, microbio, black fruit, tropical fruit","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Domaine de la Grand'Cour - Jean Louis Dutraive Fleurie 'Clos de la Grand'Cour' 2022,France,44.99,4.2,images/Domaine_de_la_GrandCour_Jean_Louis_Dutraive_Fleuri.png,images/bottle_Domaine_de_la_GrandCour_Jean_Louis_Dutraive.png,Fleurie,Domaine de la Grand'Cour - Jean Louis Dutraive,"red fruit, earth, oak, spices, non oak, black fruit, floral, vegetal, microbio, tree fruit, tropical fruit, citrus fruit, dried fruit","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Yohan Lardy Cru Chénas Les Deschamps 2022,France,29.99,3.9,images/Yohan_Lardy_Cru_Chnas_Les_Deschamps_2022.png,images/bottle_Yohan_Lardy_Cru_Chnas_Les_Deschamps_2022.png,Chénas,Yohan Lardy,"red fruit, black fruit, oak, earth, microbio, non oak, tropical fruit, spices, floral, vegetal","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Wilson Ellie's Old Vine Zinfandel 2022,United States,42,4.2,images/Wilson_Ellies_Old_Vine_Zinfandel_2022.jpg,,Dry Creek Valley,Wilson,"red fruit, black fruit, earth, oak, spices, non oak, tree fruit","Beef, Lamb, Poultry",Zinfandel
Passalacqua Landy Vineyard Zinfandel 2023,United States,60,4.2,images/Passalacqua_Landy_Vineyard_Zinfandel_2023.jpg,,Sonoma County,Passalacqua,"earth, non oak, oak, black fruit, red fruit, dried fruit, tree fruit, spices, microbio","Beef, Lamb, Poultry",Zinfandel
Carol Shelton Black Magic Late Harvest Zinfandel 2023,United States,21,3.9,images/Carol_Shelton_Black_Magic_Late_Harvest_Zinfandel_2.png,images/bottle_Carol_Shelton_Black_Magic_Late_Harvest_Zinf.png,Sonoma County,Carol Shelton,"oak, black fruit, dried fruit, red fruit, spices, earth, non oak, floral, microbio","Sweet desserts, Mild and soft cheese, Fruity desserts, Blue cheese",
Terra Alpina Pinot Grigio 2023,Italy,19.99,3.8,images/Terra_Alpina_Pinot_Grigio_2023.png,images/bottle_Terra_Alpina_Pinot_Grigio_2023.png,Vigneti delle Dolomiti,Terra Alpina,"tree fruit, citrus fruit, earth, vegetal, microbio, tropical fruit, oak, spices, non oak, floral, red fruit, black fruit, dried fruit","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
J. Chamonard Morgon Le Clos de Lys 2015,France,53,4.1,images/J_Chamonard_Morgon_Le_Clos_de_Lys_2015.png,images/bottle_J_Chamonard_Morgon_Le_Clos_de_Lys_2015.png,Morgon,J. Chamonard,"red fruit, earth, oak, spices, non oak, microbio, black fruit, floral, vegetal, citrus fruit, tropical fruit, dried fruit, tree fruit","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Martine et Pierre Marie Chermette - Domaine du Vissoux Les Griottes Beaujolais Rouge 2023,France,18.99,3.9,images/Martine_et_Pierre_Marie_Chermette_Domaine_du_Visso.png,images/bottle_Martine_et_Pierre_Marie_Chermette_Domaine_d.png,Beaujolais,Martine et Pierre Marie Chermette - Domaine du Vissoux,"red fruit, earth, black fruit, oak, microbio, spices, non oak, floral, tropical fruit, dried fruit, citrus fruit, vegetal, tree fruit","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Wilson Sydney Zinfandel 2022,United States,42,4.1,images/Wilson_Sydney_Zinfandel_2022.jpg,,Dry Creek Valley,Wilson,"black fruit, earth, oak, red fruit, spices, non oak, dried fruit, vegetal, microbio","Beef, Lamb, Poultry",Zinfandel
Nicolas Potel Beaujolais Villages 2023,France,18,3.8,images/Nicolas_Potel_Beaujolais_Villages_2023.png,images/bottle_Nicolas_Potel_Beaujolais_Villages_2023.png,Beaujolais-Villages,Nicolas Potel,"red fruit, black fruit, oak, dried fruit, earth, non oak, tree fruit, spices, microbio","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Wilson Carl's Zinfandel 2022,United States,42,4,images/Wilson_Carls_Zinfandel_2022.png,images/bottle_Wilson_Carls_Zinfandel_2022.png,Dry Creek Valley,Wilson,"black fruit, oak, earth, non oak, red fruit, spices, dried fruit, microbio","Beef, Lamb, Poultry",Zinfandel
Aurélien Chatagnier Guilleret 2022,France,29.99,3.7,images/Aurlien_Chatagnier_Guilleret_2022.png,images/bottle_Aurlien_Chatagnier_Guilleret_2022.png,Collines Rhodaniennes,Aurélien Chatagnier,"earth, non oak, oak","Beef, Lamb, Game (deer, venison), Mushrooms",
Jean Foillard Beaujolais-Villages 2022,France,29.99,4.1,images/Jean_Foillard_Beaujolais_Villages_2022.png,images/bottle_Jean_Foillard_Beaujolais_Villages_2022.png,Beaujolais-Villages,Jean Foillard,"red fruit, earth, oak, black fruit, spices, non oak, floral, microbio, tropical fruit, tree fruit, vegetal, citrus fruit, dried fruit","Pasta, Veal, Pork, Poultry, Cured Meat",Gamay
Cameron Ramato 2022,United States,33.99,4.2,images/Cameron_Ramato_2022.png,images/bottle_Cameron_Ramato_2022.png,Dundee Hills,Cameron,"citrus fruit, tree fruit, earth, microbio, red fruit, spices, floral, vegetal, non oak, oak, dried fruit","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
Bertani Velante Pinot Grigio 2022,Italy,10.99,4,images/Bertani_Velante_Pinot_Grigio_2022.png,images/bottle_Bertani_Velante_Pinot_Grigio_2022.png,Veneto,Bertani,"tree fruit, citrus fruit, earth, microbio, oak, tropical fruit, floral, vegetal, non oak, spices, black fruit, red fruit","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
David Hill Estate Pinot Gris 2022,United States,28,3.9,images/David_Hill_Estate_Pinot_Gris_2022.png,images/bottle_David_Hill_Estate_Pinot_Gris_2022.png,Willamette Valley,David Hill,"tree fruit, citrus fruit, oak, microbio, earth, non oak, vegetal, black fruit, red fruit, spices, floral","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
Coeur de Terre Vineyard Pinot Gris 2024,United States,22,3.8,images/Coeur_de_Terre_Vineyard_Pinot_Gris_2024.png,images/bottle_Coeur_de_Terre_Vineyard_Pinot_Gris_2024.png,Willamette Valley,Coeur de Terre Vineyard,"tree fruit, citrus fruit, earth, oak, tropical fruit, spices, vegetal, non oak, black fruit, red fruit, floral, microbio","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
Bella Vineyards Two Patch Zinfandel 2019,United States,53,3.9,images/Bella_Vineyards_Two_Patch_Zinfandel_2019.png,images/bottle_Bella_Vineyards_Two_Patch_Zinfandel_2019.png,Alexander Valley,Bella Vineyards,"oak, black fruit, red fruit, non oak, earth, spices, dried fruit, vegetal, microbio, tree fruit","Beef, Lamb, Poultry",Zinfandel
August Briggs Old Vines Zinfandel 2007,United States,29.99,4.1,images/August_Briggs_Old_Vines_Zinfandel_2007.png,images/bottle_August_Briggs_Old_Vines_Zinfandel_2007.png,Calistoga,August Briggs,"earth, oak, black fruit, non oak, spices, red fruit, floral, vegetal, tree fruit, microbio","Beef, Lamb, Poultry",Zinfandel
Scopa Pinot Grigio 2023,Italy,13.99,3.6,images/Scopa_Pinot_Grigio_2023.png,images/bottle_Scopa_Pinot_Grigio_2023.png,delle Venezie,Scopa,"tree fruit, citrus fruit, earth, vegetal","Shellfish, Vegetarian, Mushrooms, Aperitif",Pinot Grigio
Willm Pinot Gris Réserve 2021,France,16.99,3.8,images/Willm_Pinot_Gris_Rserve_2021.png,images/bottle_Willm_Pinot_Gris_Rserve_2021.png,Alsace,Willm,"tree fruit, earth, citrus fruit, microbio, oak, tropical fruit, vegetal, floral, non oak, spices, red fruit, black fruit, dried fruit","Pork, Spicy food, Mushrooms, Cured Meat",Pinot Gris
