name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
Alzinger Dürnstein Grüner Veltliner Federspiel 2024,Austria,28.99,3.8,images/Alzinger_Drnstein_Grner_Veltliner_Federspiel_2024.png,images/bottle_Alzinger_Drnstein_Grner_Veltliner_Federspie.png,Wachau,Alzinger,"tree fruit, earth, citrus fruit, spices, vegetal, microbio, non oak, tropical fruit, oak","Pork, Vegetarian, Lean fish, Mild and soft cheese, Goat's Milk Cheese",Grüner Veltliner
F.X. Pichler Loibner Federspiel Grüner Veltliner 2023,Austria,48.99,3.9,images/FX_Pichler_Loibner_Federspiel_Grner_Veltliner_2023.png,images/bottle_FX_Pichler_Loibner_Federspiel_Grner_Veltlin.png,Wachau,F.X. Pichler,"tree fruit, citrus fruit, earth, vegetal, spices, tropical fruit, microbio, oak, non oak, black fruit","Pork, Vegetarian, Lean fish, Mild and soft cheese, Goat's Milk Cheese",Grüner Veltliner
Zonin Primo Amore Moscato Provincia di Pavia,Italy,11.99,4.4,images/Zonin_Primo_Amore_Moscato_Provincia_di_Pavia.png,images/bottle_Zonin_Primo_Amore_Moscato_Provincia_di_Pavi.png,Provincia di Pavia,Zonin,"tree fruit, citrus fruit, earth","Pasta, Shellfish, Mature and hard cheese, Lean fish, Cured Meat","Arneis, Pinot Blanc, Cortese, Tocai Friulano"
La Vieille Ferme Blanc 2023,France,19.99,3.6,images/La_Vieille_Ferme_Blanc_2023.png,images/bottle_La_Vieille_Ferme_Blanc_2023.png,Luberon,La Vieille Ferme,"tree fruit, citrus fruit, earth, red fruit, oak, microbio, black fruit, spices, non oak, vegetal, tropical fruit, floral, dried fruit","Pork, Rich fish (salmon, tuna etc), Mature and hard cheese, Poultry, Cured Meat","Viognier, Roussanne, Marsanne, Grenache Blanc, Clairette, Bourboulenc"
Bella Vineyards Lily Hill Estate Zinfandel 2021,United States,60,4.3,images/Bella_Vineyards_Lily_Hill_Estate_Zinfandel_2021.png,images/bottle_Bella_Vineyards_Lily_Hill_Estate_Zinfandel_.png,Dry Creek Valley,Bella Vineyards,"black fruit, oak, red fruit, spices, non oak, earth, dried fruit, floral, microbio, vegetal, citrus fruit","Beef, Lamb, Poultry",Zinfandel
Gavioli Antica Moscato,Italy,16.99,3.6,images/Gavioli_Antica_Moscato.png,images/bottle_Gavioli_Antica_Moscato.png,Vino d'Italia,Gavioli Antica,"red fruit, tree fruit, earth, floral, microbio, tropical fruit, citrus fruit, vegetal, black fruit, dried fruit, spices, oak","Appetizers and snacks, Aperitif",
Scherrer Scherrer Vineyard Old and Mature Zinfandel 1993,United States,175,4.1,images/Scherrer_Scherrer_Vineyard_Old_and_Mature_Zinfande.png,images/bottle_Scherrer_Scherrer_Vineyard_Old_and_Mature_Z.png,Alexander Valley,Scherrer,"red fruit, black fruit, oak, earth, non oak, spices, dried fruit, vegetal, tree fruit, citrus fruit, floral, microbio","Beef, Lamb, Poultry",Zinfandel
Risata Pink Moscato,Italy,11.99,4.2,images/Risata_Pink_Moscato.png,images/bottle_Risata_Pink_Moscato.png,Piemonte,Risata,"red fruit, tree fruit, citrus fruit, oak, earth, non oak, spices, floral, microbio","Appetizers and snacks, Aperitif",
Hartford Court Hartford Vineyard Old Vine Zinfandel 2023,United States,65,4.1,images/Hartford_Court_Hartford_Vineyard_Old_Vine_Zinfande.png,images/bottle_Hartford_Court_Hartford_Vineyard_Old_Vine_Z.png,Russian River Valley,Hartford Court,"black fruit, oak, spices, red fruit, non oak, earth, citrus fruit, vegetal, dried fruit, floral, microbio, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Lamborn Zinfandel 2019,United States,83.99,4.3,images/Lamborn_Zinfandel_2019.png,images/bottle_Lamborn_Zinfandel_2019.png,Howell Mountain,Lamborn,"oak, spices, black fruit, non oak, earth, red fruit, dried fruit, microbio, vegetal, citrus fruit, floral","Beef, Lamb, Poultry",Zinfandel
Stella Rosa Platinum French Vanilla Semi-Sweet White,Italy,13.99,4,images/Stella_Rosa_Platinum_French_Vanilla_Semi_Sweet_Whi.png,images/bottle_Stella_Rosa_Platinum_French_Vanilla_Semi_Sw.png,Piemonte,Stella Rosa,"tree fruit, spices, oak, non oak, microbio, floral, red fruit, tropical fruit, citrus fruit, vegetal","Appetizers and snacks, Aperitif",
Decoy Zinfandel 2021,United States,21.99,3.9,images/Decoy_Zinfandel_2021.png,images/bottle_Decoy_Zinfandel_2021.png,California,Decoy,"oak, black fruit, red fruit, spices, non oak, earth, dried fruit, microbio, floral, vegetal, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Carol Shelton Rocky Reserve Zinfandel (Florence Vineyard) 2021,United States,44,4.2,images/Carol_Shelton_Rocky_Reserve_Zinfandel_Florence_Vin.png,images/bottle_Carol_Shelton_Rocky_Reserve_Zinfandel_Flore.png,Rockpile,Carol Shelton,"black fruit, oak, red fruit, earth, spices, non oak, microbio, dried fruit, tropical fruit, floral","Beef, Lamb, Poultry",Zinfandel
Wilson Zinfandel 2022,United States,29,4.1,images/Wilson_Zinfandel_2022.png,images/bottle_Wilson_Zinfandel_2022.png,Dry Creek Valley,Wilson,"oak, red fruit, black fruit, non oak, spices, earth, microbio, dried fruit, vegetal","Beef, Lamb, Poultry",Zinfandel
Robert Biale Vineyards R.W. Moore Vineyard Zinfandel 2023,United States,65,4.2,images/Robert_Biale_Vineyards_RW_Moore_Vineyard_Zinfandel.png,images/bottle_Robert_Biale_Vineyards_RW_Moore_Vineyard_Zi.png,Coombsville,Robert Biale Vineyards,"oak, red fruit, spices, black fruit, non oak, earth, microbio, dried fruit, floral, vegetal, tree fruit, citrus fruit","Beef, Lamb, Poultry",Zinfandel
Francis Ford Coppola Winery Diamond Collection Zinfandel 2021,United States,17.99,3.9,images/Francis_Ford_Coppola_Winery_Diamond_Collection_Zin.png,images/bottle_Francis_Ford_Coppola_Winery_Diamond_Collect.png,California,Francis Ford Coppola Winery,"oak, red fruit, black fruit, spices, non oak, earth, dried fruit, microbio, vegetal, floral, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Torrevento Primitivo Puglia Infinitum 2020,Italy,11.98,3.8,images/Torrevento_Primitivo_Puglia_Infinitum_2020.png,images/bottle_Torrevento_Primitivo_Puglia_Infinitum_2020.png,Puglia,Torrevento,"black fruit, oak, red fruit, spices, non oak, dried fruit, earth, floral, microbio, tree fruit","Beef, Pasta, Lamb, Poultry",Primitivo
Cantina Gabriele Moscato 2021,Italy,11.99,4.2,images/Cantina_Gabriele_Moscato_2021.png,images/bottle_Cantina_Gabriele_Moscato_2021.png,Lazio,Cantina Gabriele,"tree fruit, earth, tropical fruit, oak, citrus fruit, spices, microbio, red fruit, vegetal, non oak",,
Vietti Moscato d'Asti 2023,Italy,11.34,4.2,images/Vietti_Moscato_dAsti_2023.png,images/bottle_Vietti_Moscato_dAsti_2023.png,Moscato d'Asti,Vietti,"tree fruit, earth, tropical fruit, floral, citrus fruit, microbio, spices, oak, vegetal, non oak, red fruit, dried fruit, black fruit","Fruity desserts, Aperitif",Moscatel de grano menudo
Ledson Dry Creek Valley Old Vine Zinfandel 2021,United States,32,4.2,images/Ledson_Dry_Creek_Valley_Old_Vine_Zinfandel_2021.jpg,,Dry Creek Valley,Ledson,"oak, black fruit, spices, earth, red fruit, non oak, microbio, dried fruit, citrus fruit, vegetal","Beef, Lamb, Poultry",Zinfandel
Storybook Mountain Zinfandel Reserve 1988,United States,95,4.3,images/Storybook_Mountain_Zinfandel_Reserve_1988.png,images/bottle_Storybook_Mountain_Zinfandel_Reserve_1988.png,Napa Valley,Storybook Mountain,"black fruit, oak, red fruit, non oak, spices, earth, dried fruit, citrus fruit, floral, tropical fruit, tree fruit, vegetal","Beef, Lamb, Poultry",Zinfandel
Kracher & Sohm Grüner Veltliner 2022,Austria,17.99,3.8,images/Kracher_Sohm_Grner_Veltliner_2022.jpg,,Niederösterreich,Kracher & Sohm,"citrus fruit, tree fruit, spices, earth, tropical fruit, vegetal, non oak, oak, microbio, floral","Pork, Vegetarian, Lean fish, Mild and soft cheese, Goat's Milk Cheese",Grüner Veltliner
Mount Peak Rattlesnake Zinfandel 2020,United States,49.99,4.3,images/Mount_Peak_Rattlesnake_Zinfandel_2020.png,images/bottle_Mount_Peak_Rattlesnake_Zinfandel_2020.png,Sonoma County,Mount Peak,"oak, black fruit, spices, red fruit, non oak, earth, dried fruit, microbio, floral, vegetal, tree fruit, citrus fruit","Beef, Lamb, Poultry",Zinfandel
Martini Riserva Speciale Ambrato Vermouth di Torino,Italy,25.99,4.1,images/Martini_Riserva_Speciale_Ambrato_Vermouth_di_Torin.png,images/bottle_Martini_Riserva_Speciale_Ambrato_Vermouth_d.png,Piemonte,Martini,"tree fruit, citrus fruit, earth, oak, spices, microbio",,
G.D. Vajra Moscato d'Asti 2023,Italy,18.99,4.1,images/GD_Vajra_Moscato_dAsti_2023.png,images/bottle_GD_Vajra_Moscato_dAsti_2023.png,Moscato d'Asti,G.D. Vajra,"tree fruit, earth, tropical fruit, floral, citrus fruit, red fruit, microbio, oak, spices, vegetal, non oak, black fruit, dried fruit","Fruity desserts, Aperitif",Moscatel de grano menudo
Robert Biale Vineyards Stagecoach Vineyard Biale Block Zinfandel 2023,United States,70,4.1,images/Robert_Biale_Vineyards_Stagecoach_Vineyard_Biale_B.png,images/bottle_Robert_Biale_Vineyards_Stagecoach_Vineyard_.png,Napa Valley,Robert Biale Vineyards,"black fruit, red fruit, oak, spices, earth, non oak, microbio, dried fruit, citrus fruit, floral, vegetal","Beef, Lamb, Poultry",Zinfandel
Klinker Brick Old Vine Zinfandel 2020,United States,18.99,3.9,images/Klinker_Brick_Old_Vine_Zinfandel_2020.png,images/bottle_Klinker_Brick_Old_Vine_Zinfandel_2020.png,Lodi,Klinker Brick,"oak, black fruit, non oak, spices, earth, red fruit, dried fruit, microbio, vegetal, floral, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Weingut Bründlmayer Grüner Veltliner Kamptal Terrassen 2022,Austria,20.99,3.8,images/Weingut_Brndlmayer_Grner_Veltliner_Kamptal_Terrass.png,images/bottle_Weingut_Brndlmayer_Grner_Veltliner_Kamptal_.png,Kamptal,Weingut Bründlmayer,"tree fruit, citrus fruit, earth, spices, vegetal, microbio, tropical fruit, oak, non oak, floral, red fruit, black fruit, dried fruit","Pork, Vegetarian, Lean fish, Mild and soft cheese, Goat's Milk Cheese",Grüner Veltliner
Dry Creek Vineyard Zinfandel Heritage Vines 2021,United States,24.99,4,images/Dry_Creek_Vineyard_Zinfandel_Heritage_Vines_2021.png,images/bottle_Dry_Creek_Vineyard_Zinfandel_Heritage_Vines.png,Sonoma County,Dry Creek Vineyard,"black fruit, oak, red fruit, spices, non oak, earth, microbio, dried fruit, vegetal, floral, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Italian Christmas Asti Dolce,Italy,11.99,3.7,images/Italian_Christmas_Asti_Dolce.png,images/bottle_Italian_Christmas_Asti_Dolce.png,Asti,Italian Christmas,"tree fruit, earth, citrus fruit, floral, non oak, spices, microbio, oak, vegetal","Sweet desserts, Fruity desserts, Aperitif",Moscato
Preston Farm & Winery Zinfandel 2022,United States,45,4.1,images/Preston_Farm_Winery_Zinfandel_2022.png,images/bottle_Preston_Farm_Winery_Zinfandel_2022.png,Dry Creek Valley,Preston Farm & Winery,"oak, black fruit, non oak, earth, spices, red fruit, microbio, vegetal, dried fruit, tropical fruit, citrus fruit, floral","Beef, Lamb, Poultry",Zinfandel
César Florido Moscatel Dorado,Spain,13.99,4.1,images/Csar_Florido_Moscatel_Dorado.png,images/bottle_Csar_Florido_Moscatel_Dorado.png,Jerez-Xérès-Sherry,César Florido,"earth, dried fruit, oak, citrus fruit, non oak, microbio, tree fruit, spices, tropical fruit, floral, red fruit, vegetal, black fruit","Mature and hard cheese, Appetizers and snacks, Aperitif, Cured Meat","Palomino, Moscato, Pedro Ximenez"
Easton Amador County Zinfandel 2016,United States,22.99,3.9,images/Easton_Amador_County_Zinfandel_2016.png,images/bottle_Easton_Amador_County_Zinfandel_2016.png,Amador County,Easton,"black fruit, red fruit, oak, earth, spices, non oak, dried fruit, microbio, vegetal, citrus fruit, floral, tree fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Selby Old Vines Zinfandel 2021,United States,40,4.2,images/Selby_Old_Vines_Zinfandel_2021.png,images/bottle_Selby_Old_Vines_Zinfandel_2021.png,Sonoma County,Selby,"oak, spices, black fruit, non oak, red fruit, earth, dried fruit, citrus fruit, floral, microbio","Beef, Lamb, Poultry",Zinfandel
Pichler-Krutzler Ried Supperin Grüner Veltliner 2020,Austria,53.99,3.9,images/Pichler_Krutzler_Ried_Supperin_Grner_Veltliner_202.png,images/bottle_Pichler_Krutzler_Ried_Supperin_Grner_Veltli.png,Wachau,Pichler-Krutzler,"tree fruit, earth, citrus fruit, spices, microbio, oak, dried fruit, vegetal, non oak, tropical fruit, floral","Pork, Vegetarian, Lean fish, Mild and soft cheese, Goat's Milk Cheese",Grüner Veltliner
Robert Biale Vineyards Aldo's Vineyard Zinfandel 2022,United States,95,4.4,images/Robert_Biale_Vineyards_Aldos_Vineyard_Zinfandel_20.png,images/bottle_Robert_Biale_Vineyards_Aldos_Vineyard_Zinfa.png,Oak Knoll District,Robert Biale Vineyards,"black fruit, red fruit, spices, oak, non oak, earth, dried fruit, microbio, floral, tropical fruit, citrus fruit, vegetal","Beef, Lamb, Poultry",Zinfandel
Hobo Zinfandel 2022,United States,26,3.7,images/Hobo_Zinfandel_2022.png,images/bottle_Hobo_Zinfandel_2022.png,Dry Creek Valley,Hobo,"oak, non oak, spices, red fruit, earth, black fruit, citrus fruit, dried fruit, tree fruit, vegetal, microbio","Beef, Lamb, Poultry",Zinfandel
Big Smooth Old Vine Zinfandel 2013,United States,28.56,4,images/Big_Smooth_Old_Vine_Zinfandel_2013.png,images/bottle_Big_Smooth_Old_Vine_Zinfandel_2013.png,Lodi,Big Smooth,"oak, black fruit, non oak, red fruit, spices, earth, dried fruit, microbio, floral, vegetal, tropical fruit, tree fruit","Beef, Lamb, Poultry",Zinfandel
Kendall-Jackson Vintner's Reserve Zinfandel 2022,United States,13.99,3.9,images/Kendall_Jackson_Vintners_Reserve_Zinfandel_2022.png,images/bottle_Kendall_Jackson_Vintners_Reserve_Zinfandel_.png,Mendocino County,Kendall-Jackson,"oak, black fruit, red fruit, non oak, spices, earth, dried fruit, microbio, floral, vegetal, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Curran Grenache Blanc 2023,United States,26,4.1,images/Curran_Grenache_Blanc_2023.png,images/bottle_Curran_Grenache_Blanc_2023.png,Santa Ynez Valley,Curran,"tree fruit, citrus fruit, tropical fruit, earth, microbio, oak, red fruit, floral, vegetal, non oak, black fruit, spices","Pasta, Rich fish (salmon, tuna etc), Shellfish, Vegetarian, Poultry, Lean fish",
Polvanera Calx Primitivo 2021,Italy,12.99,3.8,images/Polvanera_Calx_Primitivo_2021.jpg,,Puglia,Polvanera,"red fruit, earth, oak, non oak, spices, black fruit, microbio, vegetal, dried fruit, tree fruit, citrus fruit, floral, tropical fruit","Beef, Pasta, Lamb, Poultry",Primitivo
Domaine de Marzilly Ullens L.P.M Extra Brut Champagne,France,99.99,4.2,images/Domaine_de_Marzilly_Ullens_LPM_Extra_Brut_Champagn.png,images/bottle_Domaine_de_Marzilly_Ullens_LPM_Extra_Brut_C.png,Champagne,Domaine de Marzilly,"tree fruit, oak, citrus fruit, non oak, microbio, earth, spices, floral","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese","Chardonnay, Pinot Noir, Pinot Meunier"
Tratturi Primitivo Salento 2023,Italy,12.99,3.7,images/Tratturi_Primitivo_Salento_2023.png,images/bottle_Tratturi_Primitivo_Salento_2023.png,Salento,Tratturi,"oak, earth, red fruit, non oak, black fruit, spices, microbio, tropical fruit, dried fruit","Beef, Pasta, Lamb, Poultry",Primitivo
Turley Juvenile Zinfandel 2022,United States,29.99,4.2,images/Turley_Juvenile_Zinfandel_2022.png,images/bottle_Turley_Juvenile_Zinfandel_2022.png,California,Turley,"black fruit, oak, red fruit, spices, non oak, earth, dried fruit, microbio, floral, vegetal, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Herència Altés Garnatxa Blanca 2022,Spain,16,3.8,images/Herncia_Alts_Garnatxa_Blanca_2022.png,images/bottle_Herncia_Alts_Garnatxa_Blanca_2022.png,Terra Alta,Herència Altés,"tree fruit, citrus fruit, earth, microbio, vegetal, spices, tropical fruit, oak, floral, non oak, red fruit","Shellfish, Mature and hard cheese, Poultry, Appetizers and snacks, Lean fish, Mild and soft cheese",Grenache Blanc
I Vignaioli di S. Stefano Moscato d'Asti 2021,Italy,16.99,4.2,images/I_Vignaioli_di_S_Stefano_Moscato_dAsti_2021.png,images/bottle_I_Vignaioli_di_S_Stefano_Moscato_dAsti_2021.png,Moscato d'Asti,I Vignaioli di S. Stefano,"tree fruit, earth, tropical fruit, citrus fruit, floral, microbio, oak, red fruit, vegetal, non oak, spices, dried fruit, black fruit","Fruity desserts, Aperitif",Moscatel de grano menudo
Villa Jolanda Moscato & Strawberry,Italy,11.5,4,images/Villa_Jolanda_Moscato_Strawberry.png,images/bottle_Villa_Jolanda_Moscato_Strawberry.png,Piemonte,Villa Jolanda,"red fruit, oak, tropical fruit, spices, non oak, tree fruit, floral, vegetal, microbio","Appetizers and snacks, Aperitif",
Michael David Winery Freakshow Zinfandel 2020,United States,20.99,3.9,images/Michael_David_Winery_Freakshow_Zinfandel_2020.png,images/bottle_Michael_David_Winery_Freakshow_Zinfandel_20.png,Lodi,Michael David Winery,"black fruit, oak, red fruit, non oak, spices, earth, dried fruit, microbio, floral, vegetal, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Poultry",Zinfandel
Stella Rosa Imperiale Moscato Rosé,Italy,14.95,3.9,images/Stella_Rosa_Imperiale_Moscato_Ros.png,images/bottle_Stella_Rosa_Imperiale_Moscato_Ros.png,Piemonte,Stella Rosa,"red fruit, tree fruit, tropical fruit, earth, spices, floral, microbio, non oak, oak","Appetizers and snacks, Aperitif",
Robert Biale Vineyards Varozza Vineyard Zinfandel 2023,United States,64,4.3,images/Robert_Biale_Vineyards_Varozza_Vineyard_Zinfandel_.png,images/bottle_Robert_Biale_Vineyards_Varozza_Vineyard_Zin.png,St. Helena,Robert Biale Vineyards,"oak, black fruit, red fruit, spices, non oak, earth, dried fruit, microbio","Beef, Lamb, Poultry",Zinfandel
Bucklin Old Hill Ranch Bambino (Field Blend) 2020,United States,30.99,3.9,images/Bucklin_Old_Hill_Ranch_Bambino_Field_Blend_2020.png,images/bottle_Bucklin_Old_Hill_Ranch_Bambino_Field_Blend_.png,Sonoma Valley,Bucklin,"red fruit, black fruit, spices, oak, earth, non oak, dried fruit, microbio, vegetal, tree fruit, citrus fruit, floral","Beef, Lamb, Poultry",Zinfandel
Castello Monaci Primitivo Salento Pilùna 2023,Italy,10.99,3.9,images/Castello_Monaci_Primitivo_Salento_Pilna_2023.png,images/bottle_Castello_Monaci_Primitivo_Salento_Pilna_202.png,Salento,Castello Monaci,"oak, black fruit, red fruit, spices, non oak, earth, dried fruit, microbio, vegetal, floral, citrus fruit, tree fruit, tropical fruit","Beef, Pasta, Lamb, Poultry",Primitivo
Ravenswood Estate Zinfandel 1985,United States,78,3.8,images/Ravenswood_Estate_Zinfandel_1985.png,images/bottle_Ravenswood_Estate_Zinfandel_1985.png,Sonoma Valley,Ravenswood,"black fruit, oak, red fruit, non oak, earth, spices, dried fruit, microbio, vegetal","Beef, Lamb, Poultry",Zinfandel
McManis Zinfandel 2019,United States,10.99,3.8,images/McManis_Zinfandel_2019.png,images/bottle_McManis_Zinfandel_2019.png,Lodi,McManis,"oak, red fruit, non oak, black fruit, spices, earth, microbio, dried fruit, vegetal, floral, citrus fruit, tropical fruit, tree fruit","Beef, Lamb, Poultry",Zinfandel
Ridge Vineyards Dusi Ranch Paso Robles Zinfandel 1995,United States,110,4.2,images/Ridge_Vineyards_Dusi_Ranch_Paso_Robles_Zinfandel_1.png,images/bottle_Ridge_Vineyards_Dusi_Ranch_Paso_Robles_Zinf.png,Paso Robles,Ridge Vineyards,"black fruit, oak, dried fruit, red fruit, earth, spices, non oak, microbio, vegetal, tree fruit, citrus fruit","Beef, Lamb, Poultry",Zinfandel
Weingut Knoll Ried Loibenberg Loibner Grüner Veltliner Smaragd 2021,Austria,99.99,4.2,images/Weingut_Knoll_Ried_Loibenberg_Loibner_Grner_Veltli.png,images/bottle_Weingut_Knoll_Ried_Loibenberg_Loibner_Grner.png,Wachau,Weingut Knoll,"tree fruit, earth, citrus fruit, spices, microbio, oak, non oak, tropical fruit, floral, vegetal, red fruit, dried fruit, black fruit","Pork, Vegetarian, Lean fish, Mild and soft cheese, Goat's Milk Cheese",Grüner Veltliner
